candidate_id,name,current_title,current_company,location_str,country,years_total,years_relevant,title_relevance_score,retrieval_prod_score,vector_db_score,python_evidence_score,ranking_eval_score,product_experience_score,career_corroboration_score,services_only_flag,research_only_flag,keyword_stuffing_flag,location_match_score,notice_period_score,redrob_behavioral_multiplier,consistency_penalty,is_honeypot,years_soft_band_score
CAND_0084615,Arnav Dalal,Mechanical Engineer,Stark Industries,"Chennai, Tamil Nadu",India,6.3,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.5898,1.0,0.0,1.0
CAND_0084616,Anjali Nair,Accountant,Stark Industries,"Kochi, Kerala",India,12.5,0.0,0.02,0.375,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.86,0.75,0.6122000000000001,1.0,0.0,0.08892161745938634
CAND_0084617,Shaurya Arora,Business Analyst,Pied Piper,"Delhi, Delhi",India,14.5,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.86,0.75,0.7036,1.0,0.0,0.011108996538242306
CAND_0084618,Avni Chowdary,Marketing Manager,Globex Inc,"Kolkata, West Bengal",India,6.4,0.0,0.02,0.25,0.0,0.4,0.0,0.6666666666666666,0.05,0.0,0.0,1.0,0.7051999999999999,0.5,0.6174000000000001,1.0,0.0,1.0
CAND_0084619,Atharv Subramanian,Accountant,Stark Industries,"Mumbai, Maharashtra",India,6.3,0.0,0.02,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.75,0.6614000000000001,1.0,0.0,1.0
CAND_0084620,Rohan Krishnan,Operations Manager,Acme Corp,"Noida, Uttar Pradesh",India,11.6,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.82,0.5,0.6722,1.0,0.0,0.1840035919677199
CAND_0084621,Ira Chatterjee,HR Manager,Hooli,Toronto,Canada,12.2,0.0,0.02,0.0,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3157,0.5,0.6434000000000001,1.0,0.0,0.11495667048603513
CAND_0084622,Karan Banerjee,Content Writer,Wayne Enterprises,"Indore, Madhya Pradesh",India,13.2,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6315999999999999,1.0,0.0,0.04618039137973479
CAND_0084623,Sunil Joshi,Customer Support,Infosys,"Delhi, Delhi",India,12.9,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.6300000000000001,1.0,0.0,0.06174143608342907
CAND_0084624,Myra Chatterjee,Customer Support,TCS,"Chennai, Tamil Nadu",India,2.8,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.7051999999999999,0.75,0.7194,1.0,0.0,0.24385048692652464
CAND_0084625,Tanvi Shah,Business Analyst,Infosys,"Jaipur, Rajasthan",India,3.1,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.6479999999999999,1.0,0.0,0.2961764166502668
CAND_0084626,Nikhil Mukherjee,Project Manager,Stark Industries,"Hyderabad, Telangana",India,4.0,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6222000000000001,1.0,0.0,0.4867522559599717
CAND_0084627,Amit Chopra,Graphic Designer,Initech,Austin,USA,6.4,0.0,0.02,0.25,0.0,0.4,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.385,0.5,0.48940000000000006,1.0,0.0,1.0
CAND_0084628,Nisha Chatterjee,.NET Developer,Mphasis,San Francisco,USA,7.1,0.8875,0.1,0.25,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.385,0.5,0.6628,1.0,0.0,1.0
CAND_0084629,Tanya Menon,Mechanical Engineer,Initech,"Mumbai, Maharashtra",India,13.7,0.0,0.02,0.125,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.7051999999999999,0.75,0.6730000000000002,1.0,0.0,0.027565232289593376
CAND_0084630,Pranav Shah,Business Analyst,Pied Piper,"Mumbai, Maharashtra",India,7.5,0.0,0.02,0.25,0.0,0.4,0.0,1.0,0.058823529411764705,0.0,0.0,1.0,0.7051999999999999,0.5,0.5768,1.0,0.0,1.0
CAND_0084631,Saanvi Gupta,HR Manager,Dunder Mifflin,"Coimbatore, Tamil Nadu",India,8.3,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6528,1.0,0.0,1.0
CAND_0084632,Diya Malhotra,Marketing Manager,Stark Industries,San Francisco,USA,5.2,0.0,0.02,0.125,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3157,1.0,0.6896,1.0,0.0,1.0
CAND_0084633,Sunil Shah,Full Stack Developer,Initech,"Trivandrum, Kerala",India,4.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.7051999999999999,0.5,0.583,1.0,0.0,0.5102777977955036
CAND_0084634,Vihaan Goyal,Software Engineer,Accenture,"Hyderabad, Telangana",India,2.5,0.0,0.4,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.86,0.5,0.6558000000000002,1.0,0.0,0.19789869908361465
CAND_0084635,Arnav Subramanian,Mechanical Engineer,Initech,"Coimbatore, Tamil Nadu",India,1.9,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.86,0.5,0.6194000000000001,1.0,0.0,0.12483030799583289
CAND_0084636,Ritu Malhotra,Software Engineer,Tech Mahindra,Berlin,Germany,7.5,0.0,0.4,0.25,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.451,0.75,0.7866,1.0,0.0,1.0
CAND_0084637,Arnav Kumar,Frontend Engineer,Swiggy,"Mumbai, Maharashtra",India,9.0,0.0,0.1,0.125,0.0,0.2,0.0,0.8333333333333334,0.07692307692307693,0.0,0.0,0.0,0.86,0.5,0.6826000000000001,1.0,0.0,1.0
CAND_0084638,Krishna Bose,Sales Executive,Dunder Mifflin,Seattle,USA,1.5,0.0,0.02,0.0,0.0,0.6,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.3157,0.5,0.5999999999999999,1.0,0.0,0.08892161745938634
CAND_0084639,Diya Rao,Customer Support,Globex Inc,"Pune, Maharashtra",India,2.5,0.0,0.02,0.125,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.82,0.5,0.6458,1.0,0.0,0.19789869908361465
CAND_0084640,Tanya Shetty,Operations Manager,Dunder Mifflin,Sydney,Australia,9.9,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.385,0.5,0.6268,1.0,0.0,0.5102777977955036
CAND_0084641,Nikhil Tiwari,Java Developer,Wipro,"Indore, Madhya Pradesh",India,4.2,0.0,0.1,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.7051999999999999,0.5,0.6232000000000001,1.0,0.0,0.5340851477595172
CAND_0084642,Kabir Kapoor,Mechanical Engineer,Wipro,"Chandigarh, Chandigarh",India,7.9,0.0,0.02,0.25,0.0,0.2,0.0,0.8333333333333334,0.1111111111111111,0.0,0.0,0.0,0.86,0.5,0.6052000000000001,1.0,0.0,1.0
CAND_0084643,Arjun Iyengar,Java Developer,Razorpay,"Jaipur, Rajasthan",India,9.4,0.0,0.1,0.375,0.0,0.2,0.0,1.0,0.2,0.0,0.0,0.0,0.7051999999999999,0.75,0.6779999999999999,1.0,0.0,0.6307788205474282
CAND_0084644,Myra Chowdary,Business Analyst,Pied Piper,"Chennai, Tamil Nadu",India,12.2,0.0,0.02,0.125,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.86,0.75,0.7958000000000001,1.0,0.0,0.11495667048603513
CAND_0084645,Shreya Tiwari,HR Manager,Initech,Toronto,Canada,3.7,0.0,0.02,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3157,0.5,0.709,1.0,0.0,0.4184491089130355
CAND_0084646,Reyansh Mehta,.NET Developer,Accenture,"Hyderabad, Telangana",India,10.0,0.0,0.1,0.25,0.0,0.2,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.7051999999999999,0.5,0.7425999999999999,1.0,0.0,0.4867522559599717
CAND_0084647,Jay Sharma,Business Analyst,Hooli,"Indore, Madhya Pradesh",India,9.2,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6064,1.0,0.0,0.6789552902885682
CAND_0084648,Pranav Sethi,Full Stack Developer,Razorpay,"Bhubaneswar, Odisha",India,3.1,0.0,0.1,0.125,0.0,0.4,0.0,0.5,0.09090909090909091,0.0,0.0,0.0,0.86,0.5,0.6783999999999999,1.0,0.0,0.2961764166502668
CAND_0084649,Siya Sen,QA Engineer,TCS,"Kochi, Kerala",India,6.3,0.0,0.1,0.375,0.0,0.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.0,0.7051999999999999,1.0,0.6280000000000001,1.0,0.0,1.0
CAND_0084650,Advik Bhatia,Sales Executive,TCS,"Delhi, Delhi",India,3.9,0.0,0.02,0.25,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,0.86,0.5,0.6768000000000001,1.0,0.0,0.46356901749599844
CAND_0084651,Advaith Saxena,Civil Engineer,Wayne Enterprises,"Ahmedabad, Gujarat",India,4.1,0.0,0.02,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.5786000000000001,1.0,0.0,0.5102777977955036
CAND_0084652,Suresh Desai,Project Manager,TCS,"Kochi, Kerala",India,13.0,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6299999999999999,1.0,0.0,0.056134762834133725
CAND_0084653,Ritu Rao,Frontend Engineer,Accenture,"Kolkata, West Bengal",India,3.3,0.0,0.1,0.25,0.0,0.2,0.0,0.5,0.07692307692307693,0.0,0.0,0.0,0.86,0.5,0.672,1.0,0.0,0.33447270571756393
CAND_0084654,Aarohi Iyengar,Graphic Designer,Acme Corp,"Coimbatore, Tamil Nadu",India,6.2,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.7159999999999999,1.0,0.0,1.0
CAND_0084655,Avni Banerjee,Operations Manager,Acme Corp,"Indore, Madhya Pradesh",India,5.1,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.5564,1.0,0.0,1.0
CAND_0084656,Ananya Pillai,Marketing Manager,Wipro,"Mumbai, Maharashtra",India,10.7,0.0,0.02,0.25,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6208000000000001,1.0,0.0,0.33447270571756416
CAND_0084657,Siya Shetty,Mobile Developer,Dunder Mifflin,"Hyderabad, Telangana",India,7.1,0.8875,0.1,0.375,0.0,0.2,0.0,0.6666666666666666,0.18181818181818182,0.0,0.0,0.0,0.86,0.5,0.6004,1.0,0.0,1.0
CAND_0084658,Avni Chatterjee,Analytics Engineer,Flipkart,"Kochi, Kerala",India,4.2,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.73,1.0,0.0,0.5340851477595172
CAND_0084659,Aarav Sethi,DevOps Engineer,Capgemini,"Delhi, Delhi",India,6.1,0.0,0.1,0.25,0.0,0.0,0.0,0.5,0.08333333333333333,0.0,0.0,0.0,0.86,0.5,0.7036,1.0,0.0,1.0
CAND_0084660,Ishaan Iyer,Data Analyst,Nykaa,Austin,USA,3.6,0.9,0.35,0.25,0.0,0.6,0.0,0.6666666666666666,0.058823529411764705,0.0,0.0,0.0,0.3157,0.5,0.6476,1.0,0.0,0.39661073328996505
CAND_0084661,Advik Ghosh,Marketing Manager,Infosys,"Gurgaon, Haryana",India,3.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86,0.75,0.7125999999999999,1.0,0.0,0.37531109885139957
CAND_0084662,Ritu Bansal,Business Analyst,TCS,"Coimbatore, Tamil Nadu",India,10.7,0.0,0.02,0.25,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.5518000000000001,1.0,0.0,0.33447270571756416
CAND_0084663,Dhruv Mittal,HR Manager,Globex Inc,"Delhi, Delhi",India,6.0,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.7051999999999999,0.5,0.5324,1.0,0.0,1.0
CAND_0084664,Siya Chowdary,QA Engineer,HCL,"Kochi, Kerala",India,9.3,0.0,0.1,0.375,0.0,0.2,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.86,0.5,0.674,1.0,0.0,0.654947630485883
CAND_0084665,Avni Reddy,Mobile Developer,Cognizant,"Kolkata, West Bengal",India,7.3,0.9125,0.1,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.5864,1.0,0.0,1.0
CAND_0084666,Om Iyer,DevOps Engineer,Swiggy,"Bhubaneswar, Odisha",India,7.8,0.975,0.1,0.375,0.0,0.4,0.0,0.6666666666666666,0.06666666666666667,0.0,0.0,0.0,0.7051999999999999,0.75,0.6098,1.0,0.0,1.0
CAND_0084667,Diya Subramanian,Frontend Engineer,Stark Industries,Toronto,Canada,8.3,0.0,0.1,0.375,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.451,0.5,0.5904,1.0,0.0,1.0
CAND_0084668,Ayaan Arora,Mobile Developer,TCS,"Trivandrum, Kerala",India,2.2,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.7051999999999999,0.5,0.5906,1.0,0.0,0.15831002262193877
CAND_0084669,Sunil Saxena,.NET Developer,Flipkart,"Hyderabad, Telangana",India,8.6,1.075,0.1,0.625,0.0,0.2,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.86,0.5,0.5822,1.0,0.0,1.0
CAND_0084670,Divya Chowdary,Marketing Manager,Dunder Mifflin,"Jaipur, Rajasthan",India,14.0,0.0,0.02,0.375,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.6374000000000001,1.0,0.0,0.019841094744370288
CAND_0084671,Deepak Shah,Content Writer,TCS,"Bhubaneswar, Odisha",India,4.9,0.0,0.02,0.25,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6068,1.0,0.0,0.7027177228683977
CAND_0084672,Sneha Dutta,Business Analyst,Acme Corp,Dubai,UAE,7.5,0.0,0.02,0.375,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.55,0.75,0.598,1.0,0.0,1.0
CAND_0084673,Myra Goyal,Mechanical Engineer,Hooli,"Kochi, Kerala",India,5.4,0.0,0.02,0.125,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.86,1.0,0.7148,1.0,0.0,1.0
CAND_0084674,Sai Desai,Project Manager,Wipro,Berlin,Germany,5.0,0.0,0.02,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,1.0,0.385,1.0,0.6648000000000001,1.0,0.0,1.0
CAND_0084675,Manish Joshi,Business Analyst,TCS,"Indore, Madhya Pradesh",India,15.0,0.0,0.02,0.125,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.5833999999999999,1.0,0.0,0.005976022895005943
CAND_0084676,Divya Kapoor,QA Engineer,Globex Inc,New York,USA,9.0,0.0,0.1,0.25,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.55,0.5,0.6134000000000001,1.0,0.0,1.0
CAND_0084677,Siya Arora,Civil Engineer,Wayne Enterprises,"Mumbai, Maharashtra",India,7.4,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,1.0,0.7243999999999999,1.0,0.0,1.0
CAND_0084678,Manish Khanna,HR Manager,Pied Piper,"Vizag, Andhra Pradesh",India,5.0,0.0,0.02,0.25,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.86,0.75,0.6684000000000001,1.0,0.0,1.0
CAND_0084679,Anjali Kapoor,Business Analyst,Hooli,"Chandigarh, Chandigarh",India,11.5,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.5,0.6863999999999999,1.0,0.0,0.19789869908361465
CAND_0084680,Aryan Naidu,Content Writer,TCS,"Pune, Maharashtra",India,14.6,0.0,0.02,0.375,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.82,0.5,0.5963999999999999,1.0,0.0,0.009844916976392443
CAND_0084681,Ritu Agarwal,AI Specialist,Zomato,"Chennai, Tamil Nadu",India,3.5,0.4375,0.25,0.375,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7704,1.0,0.0,0.37531109885139957
CAND_0084682,Naina Malhotra,Project Manager,Initech,"Gurgaon, Haryana",India,3.2,0.0,0.02,0.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6546000000000002,1.0,0.0,0.31499453169676334
CAND_0084683,Aarohi Banerjee,.NET Developer,Mphasis,"Noida, Uttar Pradesh",India,3.4,0.425,0.1,0.375,0.0,0.2,0.0,0.5,0.125,0.0,0.0,0.0,1.0,0.5,0.7120000000000002,1.0,0.0,0.3545875485608989
CAND_0084684,Vihaan Rao,Graphic Designer,TCS,London,UK,13.7,0.0,0.02,0.375,0.0,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.55,0.5,0.7278000000000001,1.0,0.0,0.027565232289593376
CAND_0084685,Priya Pandey,Operations Manager,Hooli,"Chandigarh, Chandigarh",India,4.5,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.5544,1.0,0.0,0.6065306597126334
CAND_0084686,Priya Chopra,Cloud Engineer,TCS,"Coimbatore, Tamil Nadu",India,9.8,1.225,0.1,0.25,0.0,0.2,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.7051999999999999,0.5,0.6308,1.0,0.0,0.5340851477595169
CAND_0084687,Dev Mittal,Civil Engineer,Stark Industries,London,UK,6.5,0.0,0.02,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.75,0.6412,1.0,0.0,1.0
CAND_0084688,Anjali Kumar,Content Writer,Globex Inc,"Mumbai, Maharashtra",India,6.6,0.0,0.02,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,1.0,0.7951999999999999,1.0,0.0,1.0
CAND_0084689,Amit Naidu,Data Engineer,Hooli,"Hyderabad, Telangana",India,5.8,0.0,0.65,0.0,0.0,0.2,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,1.0,0.6812,1.0,0.0,1.0
CAND_0084690,Ananya Kumar,Sales Executive,TCS,Berlin,Germany,1.2,0.0,0.02,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3157,0.5,0.6108,1.0,0.0,0.0677995310992478
CAND_0084691,Vihaan Kapoor,Frontend Engineer,Zomato,"Kochi, Kerala",India,5.9,0.0,0.1,0.125,0.0,0.4,0.0,0.5,0.09090909090909091,0.0,0.0,0.0,0.86,0.5,0.6068,1.0,0.0,1.0
CAND_0084692,Arjun Hegde,Frontend Engineer,Pied Piper,"Chandigarh, Chandigarh",India,4.4,0.0,0.1,0.375,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.7051999999999999,0.5,0.6943999999999999,1.0,0.0,0.5822822402018134
CAND_0084693,Jay Shah,Mechanical Engineer,TCS,"Bangalore, Karnataka",India,5.4,0.0,0.02,0.125,0.0,0.8,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,0.86,0.5,0.641,1.0,0.0,1.0
CAND_0084694,Saanvi Trivedi,Frontend Engineer,Hooli,"Gurgaon, Haryana",India,1.1,0.0,0.1,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.6956,1.0,0.0,0.06174143608342907
CAND_0084695,Sanjay Bhatia,Marketing Manager,Acme Corp,Dubai,UAE,9.1,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.451,1.0,0.6796,1.0,0.0,0.7027177228683977
CAND_0084696,Neha Sen,QA Engineer,Accenture,"Bhubaneswar, Odisha",India,1.7,0.0,0.1,0.125,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,1.0,0.0,0.0,0.7051999999999999,0.5,0.6892,1.0,0.0,0.10569475594148857
CAND_0084697,Amit Malhotra,Frontend Engineer,Tech Mahindra,"Pune, Maharashtra",India,9.3,0.0,0.1,0.125,0.0,0.2,0.0,0.8333333333333334,0.09090909090909091,0.0,0.0,0.0,1.0,0.5,0.712,1.0,0.0,0.654947630485883
CAND_0084698,Yash Pillai,Marketing Manager,Stark Industries,"Bangalore, Karnataka",India,3.4,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.7556,1.0,0.0,0.3545875485608989
CAND_0084699,Zara Saxena,Project Manager,Initech,"Coimbatore, Tamil Nadu",India,12.5,0.0,0.02,0.125,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.86,0.5,0.6496,1.0,0.0,0.08892161745938634
CAND_0084700,Shreya Khanna,HR Manager,Stark Industries,"Kochi, Kerala",India,7.8,0.0,0.02,0.25,0.0,0.6,0.0,1.0,0.05555555555555555,0.0,0.0,1.0,0.7051999999999999,0.75,0.6204000000000001,1.0,0.0,1.0
CAND_0084701,Yash Ghosh,Data Analyst,Swiggy,"Chennai, Tamil Nadu",India,6.9,0.0,0.35,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7174,1.0,0.0,1.0
CAND_0084702,Rajesh Nair,Customer Support,Pied Piper,London,UK,11.8,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3157,0.5,0.5644000000000001,1.0,0.0,0.1583100226219387
CAND_0084703,Reyansh Mittal,Marketing Manager,Wayne Enterprises,"Gurgaon, Haryana",India,4.5,0.0,0.02,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.5594,1.0,0.0,0.6065306597126334
CAND_0084704,Reyansh Gupta,Business Analyst,Initech,"Delhi, Delhi",India,7.1,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.5616,1.0,0.0,1.0
CAND_0084705,Jay Vora,QA Engineer,Mindtree,"Pune, Maharashtra",India,7.7,0.9625,0.1,0.25,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.82,0.5,0.7,1.0,0.0,1.0
CAND_0084706,Arnav Pandey,Business Analyst,Wipro,"Vizag, Andhra Pradesh",India,12.4,0.0,0.02,0.25,0.0,0.2,0.0,0.8333333333333334,0.1,0.0,0.0,0.0,0.86,0.75,0.6230000000000001,1.0,0.0,0.09702370004128698
CAND_0084707,Kabir Bansal,Business Analyst,Wipro,"Ahmedabad, Gujarat",India,1.9,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.86,0.5,0.6766000000000001,1.0,0.0,0.12483030799583289
CAND_0084708,Divya Banerjee,Senior Data Engineer,Initech,"Indore, Madhya Pradesh",India,3.5,0.0,1.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.6740000000000002,1.0,0.0,0.37531109885139957
CAND_0084709,Mira Arora,Customer Support,Hooli,Austin,USA,9.6,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.3157,0.5,0.6488000000000002,1.0,0.0,0.5822822402018134
CAND_0084710,Kiara Bose,Frontend Engineer,Wipro,Austin,USA,3.4,0.0,0.1,0.125,0.0,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.55,0.5,0.6004000000000002,1.0,0.0,0.3545875485608989
CAND_0084711,Kabir Bhatia,Accountant,Pied Piper,"Vizag, Andhra Pradesh",India,8.2,0.0,0.02,0.125,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.6030000000000001,1.0,0.0,1.0
CAND_0084712,Rohan Sharma,Civil Engineer,Dunder Mifflin,"Pune, Maharashtra",India,8.2,0.0,0.02,0.25,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.82,0.5,0.5198,1.0,0.0,1.0
CAND_0084713,Rajesh Mishra,Mobile Developer,Capgemini,"Noida, Uttar Pradesh",India,1.5,0.0,0.1,0.125,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,1.0,0.5,0.6752000000000001,1.0,0.0,0.08892161745938634
CAND_0084714,Tanvi Joshi,Mechanical Engineer,Dunder Mifflin,New York,USA,1.1,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.55,0.5,0.6632000000000001,1.0,0.0,0.06174143608342907
CAND_0084715,Karan Agarwal,Sales Executive,Initech,"Kolkata, West Bengal",India,5.1,0.0,0.02,0.125,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7182000000000001,1.0,0.0,1.0
CAND_0084716,Arjun Krishnan,Project Manager,Pied Piper,London,UK,13.1,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.0,0.3157,0.5,0.6584,1.0,0.0,0.05095563127019425
CAND_0084717,Dev Trivedi,Marketing Manager,Stark Industries,"Chennai, Tamil Nadu",India,11.2,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.86,0.75,0.7318,1.0,0.0,0.24385048692652475
CAND_0084718,Sai Verma,HR Manager,Dunder Mifflin,Berlin,Germany,4.9,0.0,0.02,0.25,0.0,0.6,0.0,0.5,0.0,0.0,0.0,1.0,0.385,0.5,0.5452,1.0,0.0,0.7027177228683977
CAND_0084719,Nisha Dalal,DevOps Engineer,Hooli,Sydney,Australia,5.4,0.0,0.1,0.125,0.0,0.0,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.385,0.5,0.6462,1.0,0.0,1.0
CAND_0084720,Siya Khanna,HR Manager,Stark Industries,Austin,USA,11.0,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.14285714285714285,0.0,0.0,0.0,0.55,0.75,0.6896,1.0,0.0,0.27803730045319414
CAND_0084721,Ayaan Krishnan,QA Engineer,TCS,San Francisco,USA,3.4,0.425,0.1,0.375,0.0,0.2,0.0,0.5,0.38461538461538464,0.0,0.0,0.0,0.3157,0.5,0.651,1.0,0.0,0.3545875485608989
